tc,area,pop,pden,wden,urb,paper,glass,metal,plastic,msw_so,msw_un,msw,sor,geo,roads,s_wteregio,s_landfill
181.8200073,11.65999985,337,28.90222931,19156.51758,3,6.069885613,10.84189555,0.000347861,2.877800909,163385,59980,223365,73.15,3,8,38.50149155,4.551429749
117.4899979,7.400000095,22733,3072.0271,1319140.875,1,12.2930228,9.705230974,2.29828114,5.954888946,8446333,1315310,9761643,86.53,3,14,38.50149155,4.551429749
96.95999908,3.779999971,732,193.6508026,76359.78906,3,16.39239191,10.23697339,1.524043792,3.111834812,155380,133260,288640,53.83,3,10,38.50149155,4.551429749
79.81999969,9.369999886,12623,1347.171875,761312.9375,2,23.3578963,8.338162658,1.26542335,5.181312068,5351712,1781790,7133502,75.02,3,41,38.50149155,4.551429749
75.37999725,2,656,328,116440,3,14.88320165,11.88165579,3.469598076,5.42768808,150270,54340,204610,73.44,3,11,18.53964043,11.31804276
123.7699966,99.73999786,1814,18.18728828,8000.070313,3,11.08372069,11.63941062,2.985611466,2.836725665,523457,274470,797927,65.6,3,48,38.50149155,4.551429749
162.5399933,15.17000008,14195,935.7283936,541324.6875,2,13.76356934,11.448635,3.022200963,8.53700534,6960541,1251355,8211896,84.76,3,79,24.46764946,23.11911392
89.23000336,21.75,2231,102.5747147,35277.05859,3,15.17576465,12.12927291,2.472382819,12.27198557,604446,131390,735836,82.14,3,25,17.46755028,4.897195816
126.1999969,11.06000042,38598,3489.873291,1624462,1,13.8733925,9.798097019,0.990451701,7.234499667,14429870,3536680,17966550,80.32,3,210,38.50149155,4.551429749
184.7200012,28.25,6490,229.7345123,86278.9375,2,4.203899269,2.680870443,1.992221156,1.867661177,415570,2021810,2437380,17.05,1,100,5.633979797,56.75167847
179.1300049,48.77999878,2361,48.40098572,17631.09961,3,10.2029545,10.50084589,0.936695173,6.572563064,700365,159680,860045,81.43,2,118,12.07579041,31.49303818
97.63999939,45.79999924,2884,62.96943283,17185.63281,3,12.48885151,16.28505581,0.501459785,4.230582567,405682,381420,787102,51.54,3,85,38.50149155,4.551429749
209.9299927,4.730000019,614,129.8097229,65750.74219,2,7.2800409,11.88420616,0.489065952,2.832466777,176068,134933,311001,56.61,3,15,38.50149155,4.551429749
145.0200043,37.68999863,47356,1256.460693,421732.4375,2,18.99995565,5.603024078,0.236500631,3.035710073,9249465,6463660,15713125,58.86,1,150,0,76.68603516
110.9499969,6.760000229,1326,196.1538391,116142.8984,2,10.92754539,14.20918426,3.845242674,7.323665246,729956,55170,785126,92.97,3,12,38.50149155,4.551429749
103.8499985,2.099999905,2188,1041.904785,507039.5313,2,8.501826194,9.961560243,2.066900016,3.262730528,762403,302380,1064783,71.6,3,6,38.50149155,4.551429749
164.2100067,45.13000107,46705,1034.89917,510779.75,1,11.68920534,9.040799532,1.804638225,3.089062789,15102428,7949062,23051490,65.52,3,147,38.50149155,4.551429749
98.40000153,43.33000183,10578,244.1264648,111028.4766,2,11.11139288,10.00367086,2.674010323,3.639429425,3517800,1293064,4810864,73.12,3,52,38.50149155,4.551429749
273.1900024,14.35999966,1084,75.4874649,50176.39453,3,8.259302489,4.254073026,0.555005808,5.210032018,275767,444766,720533,38.27,2,24,12.07579041,31.49303818
94.83999634,6.539999962,7212,1102.752319,448632.5625,2,15.74802398,9.659662372,3.703268205,9.073613771,2593137,340920,2934057,88.38,3,22,38.50149155,4.551429749
127.3600006,6.800000191,1321,194.2646942,115157.6406,2,14.31796821,12.32747436,0.319000041,3.322299865,419472,363600,783072,53.57,3,15,38.50149155,4.551429749
152.7299957,17.43000031,1840,105.5651169,47878.02734,3,8.818306224,6.596653861,1.286976612,5.988275811,553665,266813,820478,67.48,2,12,0,48.26402283
101.0999985,25.51000023,6627,259.7804871,114675.7344,2,14.21628248,10.76783923,1.500660769,13.13471285,2314288,500611,2814899,82.22,3,36,17.46755028,4.897195816
188.7599945,5.619999886,529,94.12811279,34502.84766,2,5.667178942,11.61181191,0.583272307,3.631656576,107977,85929,193906,55.69,3,18,38.50149155,4.551429749
76.69999695,6.46999979,6455,997.6816406,413075.9063,2,11.07535319,9.396464343,2.63338972,4.519567268,2105341,567260,2672601,78.77,3,28,38.50149155,4.551429749
85.41000366,3.180000067,7130,2242.138428,978824.1875,1,11.98665708,11.01437002,2.581007055,7.435792076,2602071,510590,3112661,83.6,3,23,38.50149155,4.551429749
167.0700073,52.59000015,1230,23.38847733,18333.19922,3,8.116327142,6.403510683,2.082886045,3.582041253,596193,367950,964143,61.84,3,92,33.10504913,15.23353004
110.9899979,2.160000086,4124,1909.259155,1118858.25,2,14.78375361,7.642338793,2.404112327,3.948014138,1804214,612520,2416734,74.66,3,17,38.50149155,4.551429749
95.86000061,19.06999969,14813,776.7698364,392120.9375,2,15.53100359,6.063912842,1.758457696,7.44569286,5794704,1683042,7477746,77.49,3,61,38.50149155,4.551429749
122.4100037,9.100000381,5661,622.0878906,314139,2,12.10470622,8.341411113,2.256997585,5.265010066,2339794,518871,2858665,81.85,3,32,38.50149155,4.551429749
128.0299988,10.60000038,9115,859.9056396,509487.5313,2,11.3043665,7.730853495,1.993123686,5.338327376,4370538,1030030,5400568,80.93,3,28,38.50149155,4.551429749
199.75,58.95999908,1631,27.66282272,11609.48145,3,8.776689384,6.509032206,0.849385313,8.0241638,406461,278034,684495,59.38,2,78,12.07579041,31.49303818
116.8899994,7.079999924,6324,893.2203369,389768.2188,2,9.526159796,9.751558129,1.749736099,4.45252303,2137839,621720,2759559,77.47,3,32,38.50149155,4.551429749
109.5500031,18.79000092,1758,93.56040192,40926.92578,2,3.324763952,13.1439227,1.936368117,1.276564757,309357,459660,769017,40.23,3,25,38.50149155,4.551429749
168.4499969,12.81999969,564,43.99375916,21692.35547,3,16.28933893,12.66720845,0.992463034,2.489068523,144176,133920,278096,51.84,3,12,38.50149155,4.551429749
168.8200073,6.920000076,14244,2058.381592,1320555.625,1,8.580531601,8.014886885,1.984100886,2.79053582,7037635,2100610,9138245,77.01,3,65,38.50149155,4.551429749
165.4299927,162.4299927,70336,433.023468,202098.1719,2,8.276184661,1.185695653,0.305229217,1.344480524,11276245,21550560,32826805,34.35,1,567,5.633979797,56.75167847
140.8500061,43.90999985,4936,112.4117508,68431.45313,3,8.711122944,7.585799506,1.41848527,2.743720516,2056245,948580,3004825,68.43,3,95,33.10504913,15.23353004
164.9700012,14.89999962,880,59.06040573,20068.79297,3,18.01856032,11.15291364,0.000307667,11.77827941,198496,100529,299025,66.38,3,27,24.46764946,23.11911392
111.6900024,24.54000092,3722,151.6707306,65027.625,3,13.43570346,8.023735131,4.388893693,6.543391374,1257861,320330,1578191,79.7,2,49,0,42.47533035
168.6600037,6.28000021,1455,231.6878967,195081.3594,2,3.271540293,6.516144251,0.785234971,0.11427536,477231,747880,1225111,38.95,3,3,38.50149155,4.551429749
84.94000244,3.609999895,1917,531.0249634,221842.3906,2,15.22293161,8.457253596,2.161950225,9.302104886,595161,205690,800851,74.32,3,21,18.53964043,11.31804276
183.6900024,6.429999828,719,111.8195953,65265.63281,3,5.077706132,2.272803092,1.710440406,5.31790172,79658,277000,356658,22.33,3,8,38.50149155,4.551429749
314.4500122,187.3500061,4066,21.70269394,19056.25781,3,3.779574757,4.704595554,0.983785177,0.797380532,690935,2879255,3570190,19.35,2,120,12.07579041,31.49303818
161.9299927,16.01000023,11963,747.220459,279028.9688,2,10.84928236,15.75162281,0.711085602,2.577646133,2703254,1764000,4467254,60.51,2,70,11.05105972,11.28596973
98.40000153,77.84999847,2298,29.51830482,9948.503906,3,12.19768855,13.35070388,3.312110793,7.740567676,542593,215546,758139,71.57,3,69,17.46755028,4.897195816
91.84999847,25.94000053,2511,96.80030823,42813.95313,2,14.61614235,8.800695844,3.41312847,8.960610268,897974,212620,1110594,80.86,3,57,18.53964043,11.31804276
108.0100021,6.880000114,5852,850.5813599,386878.1875,2,18.56767912,8.074584799,2.332587701,9.870677704,2395752,265970,2661722,90.01,3,39,38.50149155,4.551429749
99.61000061,22.44000053,3173,141.3992767,65136.80859,2,13.88138225,9.270355142,1.991626017,2.442206517,832230,629440,1461670,56.94,3,20,38.50149155,4.551429749
230.4199982,225.5599976,31860,141.2484436,74801.74219,2,11.36812571,9.456244206,0.873035535,4.304919074,10777950,6094330,16872280,63.88,1,600,4.046452045,45.41190338
201.7400055,45.36000061,9456,208.4656067,99120.67969,2,11.30909937,6.735438648,1.04052077,5.846070629,2837092,1575644,4412736,64.29,2,97,0,48.26402283
128.3300018,35.06000137,7473,213.14888,134380.7656,2,7.940586536,9.153434549,2.173668493,2.616488977,3323810,1387580,4711390,70.55,3,73,38.50149155,4.551429749
218.5,26.98999977,21574,799.3330688,332950.875,2,8.66430219,11.50560228,0.95409212,2.240555225,5271844,3714500,8986344,58.67,2,49,11.05105972,11.28596973
102.2699966,5.21999979,3271,626.6283569,297979.3125,2,10.17074137,7.579147412,2.485579754,4.154355133,1031921,523531,1555452,66.34,3,7,38.50149155,4.551429749
200.1999969,128.4199982,25683,199.992218,116217.3359,2,8.71580736,4.958193268,0.552027085,2.753381491,9968650,4955980,14924630,66.79,1,434,4.046452045,45.41190338
165.8500061,339.7900085,34333,101.0418167,34982.60547,2,9.798944033,5.620439246,5.14E-06,4.787275569,4783340,7103400,11886740,40.24,1,566,4.046452045,45.41190338
108.6500015,4.320000172,4106,950.4629517,394287.0313,2,12.14181716,8.705351901,3.505213348,8.500575347,1529220,174100,1703320,89.78,3,13,38.50149155,4.551429749
163.6199951,53.08000183,3785,71.30745697,52977.52344,3,7.790481454,7.677503257,1.789265969,4.598714033,1611098,1200949,2812047,57.29,3,62,33.10504913,15.23353004
174.2100067,117.9300003,3792,32.1546669,9461.875977,3,12.47411141,13.22681856,1.505593549,7.726293847,1006845,108994,1115839,90.23,3,174,33.10504913,15.23353004
135.9299927,11.03999996,1408,127.536232,44696.19531,3,14.23782947,7.954669812,1.530055974,8.388151895,326302,161860,488162,66.84,2,48,0,42.47533035
175.1600037,37.66999817,6520,173.0820313,82778.39844,3,13.12461878,9.743151794,1.958494828,5.159027689,2251092,781650,3032742,74.23,2,50,0,48.26402283
184.7400055,11.96000004,221,18.47826004,7219.063477,3,9.381514941,12.55501506,0.000914987,8.397034978,34860,51480,86340,40.38,3,22,24.46764946,23.11911392
239.4199982,38.99000168,5274,135.2654419,78301.46094,3,11.25034147,10.66042488,2.775981715,7.119287619,2301074,751900,3052974,75.37,2,37,11.05105972,11.28596973
134.7899933,133.6900024,10065,75.28610992,32758.16406,2,13.48928481,9.412347107,0.367284486,2.148517196,2752069,1627370,4379439,62.84,1,47,5.633979797,56.75167847
121.8199997,32.77999878,2635,80.38438416,41205.55469,3,5.524247104,10.99933517,2.030475643,5.071747026,968158,382560,1350718,71.68,3,34,33.10504913,15.23353004
173.5899963,20.02000046,23543,1175.973999,509393.9375,2,15.99224637,8.189395108,1.529633018,9.734040775,8466527,1731540,10198067,83.02,1,3,27.87697983,3.602712631
120.6200027,6.550000191,4154,634.1984253,270342.2813,2,14.3081262,9.398658867,3.054369298,8.272803153,1573892,196850,1770742,88.88,3,36,38.50149155,4.551429749
201.7400055,12.56999969,765,60.85919189,60926.96875,3,6.196628069,14.98605475,8.57E-05,0.70849198,305772,460080,765852,39.93,3,18,38.50149155,4.551429749
117.2900009,8.029999733,13920,1733.49939,726416.6875,2,13.11955202,10.58849063,1.039408372,7.807820369,5055226,777900,5833126,86.66,3,67,38.50149155,4.551429749
101.6299973,15.90999985,5178,325.4556885,175989.5,2,11.72406502,11.53445741,2.052040844,8.576771442,2594003,205990,2799993,92.64,3,52,38.50149155,4.551429749
238.9100037,32.65999985,785,24.03551674,8986.22168,3,15.54397083,6.187604348,2.62359876,10.50120958,240100,53390,293490,81.81,3,90,0,16.86346436
98.48999786,16.01000023,16168,1009.868835,440603.6875,1,10.39471567,9.485396009,1.836784889,4.893915778,5470555,1583510,7054065,77.55,3,70,38.50149155,4.551429749
109.0599976,9.75,10033,1029.025635,490871.2813,2,9.363591061,8.219398474,1.809195371,8.154062008,4423125,362870,4785995,92.42,3,57,38.50149155,4.551429749
108.0500031,8.31000042,23073,2776.53418,1082273.375,1,12.6057241,10.52568845,1.777201176,7.446252329,6980190,2013502,8993692,77.61,3,95,38.50149155,4.551429749
112.4300003,3.25999999,8069,2475.15332,972861.6875,1,13.4821091,10.00337692,1.734715338,4.400212011,2343899,827630,3171529,73.9,3,75,38.50149155,4.551429749
277.0100098,61.52000046,1772,28.80364037,15248.69922,3,3.635433323,7.899264471,1.165334186,10.5819209,565460,372640,938100,60.28,1,165,4.046452045,45.41190338
96.48999786,4.289999962,2979,694.4055786,314532.625,2,7.605171398,7.497637743,2.23478799,2.952765972,892885,456460,1349345,66.17,3,14,38.50149155,4.551429749
121.4000015,43.61000061,642,14.72139359,8706.603516,3,4.743280791,10.08177616,0.79010785,2.85492303,154005,225690,379695,40.56,3,98,33.10504913,15.23353004
165.0299988,43.15999985,3799,88.02131653,37464.78125,3,13.72063971,8.743212656,1.662358223,5.898650571,1244260,372720,1616980,76.95,2,72,11.05105972,11.28596973
119.9100037,13.03999996,43001,3297.622803,1423237.375,1,13.23041049,9.920838475,1.970427743,6.760455403,15116756,3442260,18559016,81.45,3,295,38.50149155,4.551429749
165.0500031,15.77000046,1805,114.4578247,48766.64453,3,11.1774267,11.94460698,6.561341915,12.89643066,546600,222450,769050,71.07,1,63,5.633979797,56.75167847
74.26000214,5.769999981,5176,897.0537109,370607.9688,2,11.95001141,10.98433975,1.443597293,5.44844576,1688878,449530,2138408,78.98,3,19,38.50149155,4.551429749
160.25,16.01000023,7786,486.3210449,247785.9375,2,22.54963571,7.143690795,1.193782891,7.96077088,3281927,649842,3931769,83.47,2,48,12.07579041,31.49303818
122.9199982,78.43000031,19246,245.3907928,98207.70313,2,16.83031199,8.219652759,0.684303525,6.21361051,5738740,1772120,7510860,76.41,1,178,4.046452045,45.41190338
99.23999786,13.23999977,3551,268.2024231,134225.6875,3,9.618219754,8.001922181,1.428130915,4.161724291,1115328,661820,1777148,62.76,3,26,38.50149155,4.551429749
73.13999939,33.13000107,3533,106.6405029,45284.42188,3,13.43688782,8.364477665,4.111251752,6.415499046,1019313,480960,1500273,67.94,3,76,18.53964043,11.31804276
143.0500031,52.75,4712,89.32701111,56705.26953,3,10.24855217,9.236083275,1.875767041,3.877570329,2010423,980780,2991203,67.21,3,100,33.10504913,15.23353004
90.16000366,5.710000038,1830,320.4903564,115919.6172,2,14.8046309,9.997869772,1.29354692,9.845883297,597701,64200,661901,90.3,1,14,0,37.24168015
99.76000214,14.89999962,789,52.953022,18802.61719,3,11.47919574,12.16452086,2.238371782,7.202695612,214228,58380,272608,78.58,3,36,17.46755028,4.897195816
101.1800003,4.590000153,11273,2455.991211,1047425,2,12.29178891,10.46138461,1.083058547,4.667738979,3305121,1502560,4807681,68.75,3,50,38.50149155,4.551429749
167.3300018,10.97000027,3263,297.4475708,197686.0469,2,14.66769589,9.726157144,2.336974365,6.124966338,1754936,413680,2168616,80.92,3,39,38.50149155,4.551429749
158.1699982,144.6799927,47870,330.8681335,115854.7656,2,8.528644214,2.887721278,0.098246812,3.98005783,7542647,9219220,16761867,45,1,189,0,76.68603516
105.8300018,8.489999771,10302,1213.427612,609360.4375,2,14.79587202,8.95878395,2.611400085,5.817178799,4151240,1022230,5173470,80.24,3,77,38.50149155,4.551429749
106.3099976,3.410000086,3336,978.2990723,439114.6563,2,14.55474592,7.562737874,3.019739131,7.790268475,1170521,326860,1497381,78.17,3,18,38.50149155,4.551429749
168.3099976,31.13999939,11909,382.4341736,193988.7344,2,12.64863696,4.352546157,2.120030612,8.419071022,4296149,1744660,6040809,71.12,2,61,11.05105972,11.28596973
95.91999817,8.739999771,6345,725.9725342,382074.7188,2,12.63815259,7.383360689,1.702884977,5.915852058,2538033,801300,3339333,76,3,33,38.50149155,4.551429749
164.8200073,35.08000183,5262,149.9999847,47870.94922,2,6.284712856,8.752388626,1.89017771,9.500789906,1313193,366120,1679313,78.2,1,57,27.87697983,3.602712631
143.2100067,6.869999886,3362,489.3740845,201212.8125,2,13.19581692,12.30890987,3.804440612,10.58464971,1188042,194290,1382332,85.94,3,23,38.50149155,4.551429749
207.0500031,547.0300293,123782,226.2800751,110608.1484,1,14.00701266,8.470898528,0.844334753,8.560811958,34545048,25271710,59816758,57.75,1,1098,8.904969215,39.5241394
352.3599854,3.880000114,640,164.9484558,80120.10156,3,7.270013446,8.457663431,1.160307013,6.047621805,95186,215680,310866,30.62,3,28,0,16.86346436
112.7600021,11.73999977,3461,294.8041077,132306.7344,2,14.18738786,8.679884709,1.775531922,8.038339489,1301341,251940,1553281,83.78,3,20,38.50149155,4.551429749
117.6200027,1.289999962,3305,2562.015625,966407.75,3,12.14302788,12.71583568,2.745081682,7.210592091,993691,252975,1246666,79.71,3,10,38.50149155,4.551429749
87.66999817,2.119999886,2833,1336.320801,547742,2,6.949026578,10.09375541,0.383908895,3.175989246,853983,307230,1161213,73.54,3,9,38.50149155,4.551429749
126.7900009,49.04000092,5802,118.3115768,36354.24219,3,14.47600757,12.63285192,0.5103735,21.0534818,1396632,386180,1782812,78.34,1,185,27.87697983,3.602712631
134.5200043,14.64000034,10005,683.4016113,449461.75,2,11.08402278,8.656073142,3.926372163,5.069208464,5691320,888800,6580120,86.49,3,65,24.46764946,23.11911392
130.5899963,11.60999966,542,46.68389511,20417.39844,3,15.338795,9.791348515,2.53E-05,7.648304548,111959,125087,237046,47.23,3,11,24.46764946,23.11911392
55.13000107,28.37999916,1814,63.91825485,18507.4707,3,12.83979575,11.45376798,0.573259564,6.018749453,384538,129240,513778,74.85,3,28,17.46755028,4.897195816
165.8500061,17.93000031,16790,936.4193726,392333.2188,2,11.00172222,6.943173927,1.995625866,9.283598703,5842175,1192360,7034535,83.05,1,53,27.87697983,3.602712631
124.7200012,9.789999962,10411,1063.432129,541378.9375,2,9.651893361,9.655289523,1.423746722,5.713477104,4046630,1253470,5300100,76.35,3,43,38.50149155,4.551429749
156.5399933,30.65999985,79692,2599.217285,1188145.25,1,10.77640401,10.92294848,0.971609234,4.689466779,26186104,10242430,36428534,71.88,3,320,38.50149155,4.551429749
228.4100037,59.29000092,1827,30.81464005,15250.42969,3,8.33091867,6.285680791,1.960411326,8.098336869,789038,86960,875998,90.07,2,40,12.07579041,31.49303818
127.6999969,4.849999905,7299,1504.948486,652453.4375,2,10.517637,9.922895311,1.618569593,4.416857672,2398649,765750,3164399,75.8,3,35,38.50149155,4.551429749
183.0899963,48.45000076,9251,190.9391022,81611.55469,2,13.96911545,9.365010318,0.596978311,7.362799943,2843780,1110300,3954080,71.92,1,110,0,37.24168015
107.4700012,5.199999809,4067,782.1154175,307048.0938,2,18.6350797,10.1738014,2.959258447,8.414492844,1408970,187680,1596650,88.25,3,23,38.50149155,4.551429749
98.11000061,19.88999939,2385,119.9095078,31345.40039,3,16.26086678,12.95512142,2.401116351,9.626920733,416120,175580,591700,70.33,2,76,11.05105972,11.28596973
